,time,Pres31-DB1.AM_rpm_act,Pres31-DB2.AM_Arka_Vib,Pres31-DB2.AM_Arka_Balans,Pres31-DB2.AM_Arka_Eks_kac,Pres31-DB2.AM_Arka_Bosluk,Pres31-DB2.AM_Arka_Rulman,Pres31-DB2.AM_Arka_Acc,Pres31-DB2.AM_On_Vib,Pres31-DB2.AM_On_Balans,Pres31-DB2.AM_On_Eks_kac,Pres31-DB2.AM_On_Bosluk,Pres31-DB2.AM_On_Rulman,Pres31-DB2.AM_On_Acc,Pres31-DB2.AM_Govde_sic,Pres31-DB1.Yaglama_bas_act,Pres31-DB1.Yaglama_sic_act,Pres31-DB2.Hid_Pomp_Vib,Pres31-DB2.Hid_Pomp_Balans,Pres31-DB2.Hid_Pomp_Palet,Pres31-DB2.Hid_Pomp_Motor_Rulman,Pres31-DB2.Hid_Pomp_Acc,Pres31-DB2.Volan_Vib,Pres31-DB2.Volan_Balans,Pres31-DB2.Volan_Disli,Pres31-DB2.Volan_Rulman,Pres31-DB2.Volan_Acc,Pres31-DB2.Volan_Yatak_sic,feedback,prediction
1312,2022-11-08 19:30:00+00:00,1480.0,2.410071724053586,0.24084419712111987,0.9574478688956635,2.8353708949594494,0.5674320230153862,2.2256571724327743,1.2817465304929536,0.18909546561350396,0.42029818425773885,1.8005444353047724,0.9067539282754546,5.10668790732166,27.933257064046146,35.41393950948398,24.096314172881822,0.7024738405362805,0.5105662356891895,0.16998055439513496,0.6946446188274589,1.3493287168292765,0.736252644884856,0.19224485941764693,0.05043392574591299,0.026770537270875774,2.9148006699115063,33.270044274862336,0.0,0.0
1313,2022-11-08 20:00:00+00:00,1480.0,2.772282594349975,0.2330273158547255,1.08429155102982,2.9346160447899776,0.4965435183810594,2.2582560843585315,1.3424199440738498,0.24870356135207017,0.4809142702661157,1.9553520677714205,0.8719686794925869,4.930388761196576,27.981573681512664,35.41549486409302,24.217407014293535,0.77535926244356,0.5208704606981147,0.170488138787682,0.6959338168532364,1.327382251308905,1.1926131105617979,0.2871186533688135,0.1007839467428199,0.05266853308531505,5.140160489993004,33.20336730319836,0.0,0.0
1314,2022-11-08 20:30:00+00:00,1480.0,2.777007796101602,0.21763659698392976,1.0071975596392686,2.8088234578541798,0.5243703874074059,2.3297739847624337,1.35065038492528,0.233519173326365,0.46813158098095964,1.857557873236993,0.8664228410638277,4.9417186102798185,28.361427881988114,35.38942069855067,24.28062023369289,0.764319982121032,0.5109706083176471,0.1708750788563051,0.6931359630018827,1.3279750008140334,1.162298148529812,0.25584868482845213,0.10449770870163969,0.06245757802969676,4.625281975407689,33.19602778120839,0.0,0.0
1315,2022-11-08 21:00:00+00:00,1480.0,2.498618136379108,0.22002851787829053,1.058404630297991,2.853204486392751,0.6519000197584204,2.4414453943925274,1.2796477087238756,0.20838853737273202,0.452306512125603,1.8086682261331755,0.896037714170587,5.116934094614096,28.88583288908951,35.35736365310902,24.273714488307938,0.7180497854624123,0.5046984661086458,0.1656153474195272,0.7025260529917843,1.3236004765674854,0.8801840248777497,0.2551104230407783,0.06559429146519946,0.04079609923159221,3.3778639949015075,33.20082796117684,0.0,0.0
1316,2022-11-08 21:30:00+00:00,1480.0,1.9923150287380766,0.24710458823100928,0.8981551865738494,2.7378368915733367,0.890433898417989,2.568148743775729,0.9869625939372245,0.1374231004109923,0.413234284320463,1.6050499863809007,0.9262158648699544,5.369287716936729,29.09474166079245,35.33780527642287,24.342173866922394,0.6848278303796859,0.5059856325466202,0.16560716681988127,0.6812834017783619,1.3498993148478478,0.21568213463203512,0.062444780198079274,0.0,0.0,0.0,33.35204535121323,0.0,0.0
1317,2022-11-08 22:00:00+00:00,1480.0,2.5188287888597025,0.23194102803217037,1.0057931789103982,2.801859982365482,0.7119014037190099,2.4294617445077944,1.2109387665321838,0.18027932911129313,0.4228042758722738,1.7414821500779272,0.9098086742044847,5.2392640495160565,28.91874578844132,34.91672772295466,24.439893873613443,0.7283490240232313,0.4882647868407169,0.16939345779388076,0.6869109899330934,1.3479751927955315,0.8343622614427215,0.2112988106083385,0.055705246353827405,0.03803411360770696,3.2588343553581973,33.53533612243656,0.0,0.0
1318,2022-11-08 22:30:00+00:00,1480.0,2.8195628113958473,0.21438462348351758,1.0619110201377804,2.8133806770263066,0.6330659053079828,2.4544854504702056,1.3874138914110452,0.2346775739391213,0.5115454726990424,1.9507972893395273,0.8570111867180042,5.109318590824714,29.05698503448214,35.22270008967781,24.50886607559483,0.7357188965905395,0.5009124189023706,0.16683236619158817,0.7046236888168962,1.3376417002257317,1.1832478646608464,0.29938852015731826,0.09219192973064198,0.07491716655666002,5.138773831351355,33.56055247991569,0.0,0.0
1319,2022-11-08 23:00:00+00:00,1480.0,2.8466171254728088,0.22455179274453355,1.0488927734279248,2.859201072313306,0.6698497137379472,2.444018388895447,1.2891785147380588,0.2282307785552344,0.4342780331083588,1.8471006613690404,0.9023883210511161,5.114624781844715,29.15749373802794,35.225036492055914,24.5999999999991,0.7216511628793298,0.48445477567425593,0.16714213256964008,0.7102328225254317,1.3275208921428496,1.1804486462817119,0.24104633186784785,0.09452307029240152,0.06233768983670816,4.831811446953651,33.5813112591119,0.0,0.0
1320,2022-11-08 23:30:00+00:00,1480.0,2.7149363186610413,0.21783558844743908,1.1459683852401084,2.9719500702056827,0.7051133790460142,2.5671267942654383,1.3101247706124777,0.19327723339768868,0.46883001521465445,1.946141096741449,0.883920683115283,5.16729047128608,29.256994911668755,35.265803294770976,24.67766990291173,0.7199622793069363,0.4800512860225381,0.165598978705078,0.7063173332331658,1.3333952544260352,1.046018820268278,0.24226194436007992,0.07432192499670823,0.05146591823031098,3.922253381121135,33.652937140594666,0.0,0.0
1321,2022-11-09 00:00:00+00:00,1480.0,2.8692562592075928,0.22172128166764937,1.2206360132297465,2.855055135352961,0.7951346745521136,2.6392216111814197,1.3869013394311254,0.1950089850645354,0.4799994404827585,1.933202881741577,0.8750577719226499,5.083834209293929,29.327408118157464,35.20682905041265,24.75325087828634,0.7274077450838909,0.4730695484624131,0.16793926575372453,0.6944379794268153,1.349348741228081,1.1969238532317437,0.29400666244547763,0.09241262177350158,0.061796196459177465,5.156402184987893,33.9037349447693,0.0,0.0
1322,2022-11-09 00:30:00+00:00,1480.0,2.872300208493765,0.20782532017825356,1.1412854255696276,2.903898700389992,0.9223375015811103,2.7834622921933083,1.4236901397284527,0.2369864635191873,0.5036416755702263,1.9538628095155683,0.8652286791395233,5.144140898086393,29.32482228796444,35.20198564265932,24.800001000001004,0.7481788569557388,0.48403269519311165,0.16987811259171368,0.6931874867682541,1.3459012046551864,1.2099794090249096,0.3378706097323851,0.09471659103290805,0.0635139384867437,4.6805266491192405,34.041779703134836,0.0,0.0
1323,2022-11-09 01:00:00+00:00,1480.0,2.32722849086406,0.23769704923668444,1.0303760535121056,2.7942152403402907,1.0423450529487857,3.045888548936168,1.1931005977989102,0.18586488691520892,0.4548145591517394,1.7297016301570718,0.8923703288344459,5.242990280606078,29.360826756988427,35.17832962751855,24.844919250000476,0.7347029538203501,0.46892065256235865,0.1707735787799661,0.7044887207060079,1.3496517321799333,0.6297807762077742,0.1672366718418149,0.04256927895662651,0.03007849108328342,2.1013245158247154,34.067519739307926,0.0,0.0
1324,2022-11-09 01:30:00+00:00,1480.0,2.870800542779877,0.23212402783359334,1.1412485251573725,2.9081552259760635,0.92091310663467,2.8963045372197342,1.4574901553300352,0.21649228505561427,0.45782470530601843,1.8880798668085026,0.8709989315995593,5.090549863279035,29.110788621515603,35.18442945131002,24.90000000000093,0.7167733487180815,0.49628813848546627,0.1695240910911181,0.7068784636743711,1.3507643115002652,1.1777387141498723,0.29778965192197177,0.0834071885431138,0.051104093051143364,5.435489429284903,34.31102064915602,0.0,0.0
1325,2022-11-09 02:00:00+00:00,1480.0,2.9384027410526175,0.2137659887594789,1.2835763072584374,3.0077246581051753,0.9805220221925436,2.9275753157575872,1.4616059331199922,0.22864968670064284,0.49393099841304633,1.968204903825772,0.8765331008950931,5.1360185751081975,29.00608395099084,35.159502985452804,24.94680542110381,0.7302800965423146,0.48793517620458426,0.16826565520610345,0.695891716356464,1.3729034438089978,1.2203464001600521,0.35056451734119193,0.09676737122434657,0.05894339848326264,5.2133973307738515,34.413737393390036,0.0,0.0
