,time,Press030.AM_rpm_act,Press030.AM_rpm_act_1,Press030.Ana_hava_debi_act,Press030.Ana_hava_debi_act_1,Press030.Ana_hava_sic_act,Press030.Ana_hava_sic_act_1,Press030.Bit_control,Press030.Bit_control_1,Press030.Deng_hava_bas_act,Press030.Deng_hava_bas_act_1,Press030.Deng_hava_debi_act,Press030.Deng_hava_debi_act_1,Press030.Deng_hava_sic_act,Press030.Deng_hava_sic_act_1,Press030.Frn_grup_sic_act,Press030.Frn_grup_sic_act_1,Press030.Hid_emn_bas_act,Press030.Hid_emn_bas_act_1,Press030.Kalip_No,Press030.Kalip_No_1,Press030.Kavr_hava_debi_act,Press030.Kavr_hava_debi_act_1,Press030.Kavr_hava_sic_act,Press030.Kavr_hava_sic_act_1,Press030.Koc_Ton_act,Press030.Koc_Ton_act_1,Press030.Reg_poz_act,Press030.Reg_poz_act_1,Press030.Rob_ctr_sic_act,Press030.Rob_ctr_sic_act_1,Press030.Robot_hava_debi_act,Press030.Robot_hava_debi_act_1,Press030.Robot_hava_sic_act,Press030.Robot_hava_sic_act_1,Press030.Yaglama_bas_act,Press030.Yaglama_bas_act_1,Press030.Yaglama_sic_act,Press030.Yaglama_sic_act_1,Press030.Yedek1,Press030.Yedek1_1,Press030.Yedek2,Press030.Yedek2_1,RUL,label1,time_norm,id
399,400,1.0,1.0,0.43516548042365605,0.43516548042365605,0.7239784602909625,0.7239784602909625,0.8751248320013683,0.8751248320013683,0.6346212426610536,0.6346212426610536,0.4277022035064048,0.4277022035064048,0.7920757533511682,0.7920757533511682,0.8571428571427164,0.8571428571427164,0.964439968689436,0.964439968689436,1.0,1.0,0.38349434597875054,0.38349434597875054,0.4859851874632337,0.4859851874632337,0.0,0.0,1.163513729807164e-13,1.163513729807164e-13,0.6506274342069007,0.6506274342069007,0.55391705665532,0.55391705665532,0.43558046592836863,0.43558046592836863,0.9560461036993138,0.9560461036993138,0.9267772005983304,0.9267772005983304,1.0,1.0,1.0,1.0,81,0,0.83125,1
400,401,1.0,1.0,0.8427781696480354,0.8427781696480354,0.6267255757127037,0.6267255757127037,0.9810746491610569,0.9810746491610569,0.8482114647614352,0.8482114647614352,0.9999999999999999,0.9999999999999999,0.6437352546973396,0.6437352546973396,0.866240624861284,0.866240624861284,0.9672768915787417,0.9672768915787417,1.0,1.0,0.7975377959576244,0.7975377959576244,0.3961652346044042,0.3961652346044042,0.0,0.0,1.1546319456101628e-13,1.1546319456101628e-13,0.6344428137541307,0.6344428137541307,0.6998676464916391,0.6998676464916391,0.3449726988620796,0.3449726988620796,0.9487105058718042,0.9487105058718042,0.9230769230775664,0.9230769230775664,1.0,1.0,1.0,1.0,80,0,0.8333333333333334,1
401,402,1.0,1.0,0.810890081207909,0.810890081207909,0.5465514417367512,0.5465514417367512,0.9916705520248739,0.9916705520248739,0.8630938667588279,0.8630938667588279,0.6926162502842804,0.6926162502842804,0.8048141712931765,0.8048141712931765,0.8809523809523956,0.8809523809523956,0.9646914371006727,0.9646914371006727,1.0,1.0,0.7840177456923165,0.7840177456923165,0.3660546604313719,0.3660546604313719,0.0,0.0,1.270095140171179e-13,1.270095140171179e-13,0.616295642050738,0.616295642050738,0.69266315969574,0.69266315969574,0.34505512418440887,0.34505512418440887,0.9567981090711024,0.9567981090711024,0.9291247621640792,0.9291247621640792,1.0,1.0,1.0,1.0,79,0,0.8354166666666667,1
402,403,1.0,1.0,0.6688273657830339,0.6688273657830339,0.5763001064230435,0.5763001064230435,0.925600137427637,0.925600137427637,0.7395778145393712,0.7395778145393712,0.6436791569166943,0.6436791569166943,0.7762715560154367,0.7762715560154367,0.8724206349205863,0.8724206349205863,0.9628915458100666,0.9628915458100666,1.0,1.0,0.6029456713576464,0.6029456713576464,0.41912972151265837,0.41912972151265837,0.0,0.0,1.2967404927621828e-13,1.2967404927621828e-13,0.6078888835609186,0.6078888835609186,0.4972503573925497,0.4972503573925497,0.41057025627285615,0.41057025627285615,0.9499049408021216,0.9499049408021216,0.9237516869100908,0.9237516869100908,1.0,1.0,1.0,1.0,78,0,0.8375,1
403,404,1.0,1.0,0.8849297555223239,0.8849297555223239,0.49741288307606446,0.49741288307606446,0.9954728735820186,0.9954728735820186,0.8749320571675336,0.8749320571675336,0.7839590950483631,0.7839590950483631,0.827860844136354,0.827860844136354,0.8809523809523965,0.8809523809523965,0.9701454025025473,0.9701454025025473,1.0,1.0,0.8506994264003509,0.8506994264003509,0.34301258354310704,0.34301258354310704,0.0,0.0,1.2967404927621828e-13,1.2967404927621828e-13,0.6051913077930182,0.6051913077930182,0.5587341515053235,0.5587341515053235,0.3594544751263715,0.3594544751263715,0.9543768845301974,0.9543768845301974,0.9230769230774314,0.9230769230774314,1.0,1.0,1.0,1.0,77,0,0.8395833333333333,1
404,405,1.0,1.0,0.44098066524496154,0.44098066524496154,0.5648481308768805,0.5648481308768805,0.8592022511108006,0.8592022511108006,0.6145969538154499,0.6145969538154499,0.40418128568477485,0.40418128568477485,0.841105977242127,0.841105977242127,0.8743943191311638,0.8743943191311638,0.9679123309755953,0.9679123309755953,1.0,1.0,0.33985185660144424,0.33985185660144424,0.46541851963818814,0.46541851963818814,0.0,0.0,1.2967404927621828e-13,1.2967404927621828e-13,0.593642700012369,0.593642700012369,0.24927949727968313,0.24927949727968313,0.4820350447989439,0.4820350447989439,0.9570284682348484,0.9570284682348484,0.923076923077442,0.923076923077442,1.0,1.0,1.0,1.0,76,0,0.8416666666666667,1
405,406,1.0,1.0,0.277612488480642,0.277612488480642,0.6442007780991323,0.6442007780991323,0.8007156023125661,0.8007156023125661,0.9868751216285827,0.9868751216285827,0.6991176250697393,0.6991176250697393,0.600232464076405,0.600232464076405,0.8663116123642309,0.8663116123642309,0.9851356118882508,0.9851356118882508,1.0,1.0,0.0665762184918414,0.0665762184918414,0.5913218688208897,0.5913218688208897,0.0,0.0,0.014183073857031658,0.014183073857031658,0.5805587051213976,0.5805587051213976,0.0008025497109533652,0.0008025497109533652,0.6295793317691718,0.6295793317691718,0.9590177511615652,0.9590177511615652,0.923076923077442,0.923076923077442,1.0,1.0,1.0,1.0,75,0,0.84375,1
406,407,1.0,1.0,0.22656235749206827,0.22656235749206827,0.6479521051502122,0.6479521051502122,0.7967599835532653,0.7967599835532653,0.4918196487764859,0.4918196487764859,0.6589226729233439,0.6589226729233439,0.28468212501675794,0.28468212501675794,0.8690476190476,0.8690476190476,0.9645676426537018,0.9645676426537018,1.0,1.0,0.044904728883977035,0.044904728883977035,0.6252374973920372,0.6252374973920372,0.0,0.0,0.6221491011112876,0.6221491011112876,0.5437435017478345,0.5437435017478345,0.0037826716688517115,0.0037826716688517115,0.6346526018910685,0.6346526018910685,0.9611133156365232,0.9611133156365232,0.9230769230774492,0.9230769230774492,1.0,1.0,1.0,1.0,74,0,0.8458333333333333,1
407,408,1.0,1.0,0.172557772055709,0.172557772055709,0.6660273197835522,0.6660273197835522,0.7967599835532653,0.7967599835532653,0.5019532466350536,0.5019532466350536,0.24865078857924947,0.24865078857924947,0.27128667280557384,0.27128667280557384,0.8690476190476044,0.8690476190476044,0.9718273464900196,0.9718273464900196,1.0,1.0,0.04217956401796216,0.04217956401796216,0.6211059871610702,0.6211059871610702,0.0,0.0,0.9999999999999911,0.9999999999999911,0.4893477864526199,0.4893477864526199,0.0048548925885891075,0.0048548925885891075,0.6317756352135415,0.6317756352135415,0.9621328237915838,0.9621328237915838,0.9230769230774172,0.9230769230774172,1.0,1.0,1.0,1.0,73,0,0.8479166666666667,1
408,409,1.0,1.0,0.16661921065772156,0.16661921065772156,0.6692544008723891,0.6692544008723891,0.7967599835532653,0.7967599835532653,0.4920240352414793,0.4920240352414793,0.24712032544053217,0.24712032544053217,0.283281209530041,0.283281209530041,0.8690476190475955,0.8690476190475955,0.9711036710106749,0.9711036710106749,1.0,1.0,0.031157366565588512,0.031157366565588512,0.6334518427388875,0.6334518427388875,0.0,0.0,0.9999999999999956,0.9999999999999956,0.43715072479525485,0.43715072479525485,0.005436604133834566,0.005436604133834566,0.6308136354203464,0.6308136354203464,0.9610205207521583,0.9610205207521583,0.9230769230774882,0.9230769230774882,1.0,1.0,1.0,1.0,72,0,0.85,1
409,410,1.0,1.0,0.21015360417133994,0.21015360417133994,0.6396097181737357,0.6396097181737357,0.7967599835532653,0.7967599835532653,0.49541826100259057,0.49541826100259057,0.4638493054999754,0.4638493054999754,0.21491438541829222,0.21491438541829222,0.8690476190476017,0.8690476190476017,0.9704515786455177,0.9704515786455177,1.0,1.0,0.03279882753569112,0.03279882753569112,0.6266226688807759,0.6266226688807759,0.0,0.0,0.999999999999992,0.999999999999992,0.3835769278958807,0.3835769278958807,0.005296142786005806,0.005296142786005806,0.6204816517552709,0.6204816517552709,0.960196403160329,0.960196403160329,0.9230769230774385,0.9230769230774385,1.0,1.0,1.0,1.0,71,0,0.8520833333333333,1
410,411,1.0,1.0,0.174188088039272,0.174188088039272,0.6211649390888709,0.6211649390888709,0.7967599835532653,0.7967599835532653,0.49240908553552964,0.49240908553552964,0.2394933371410524,0.2394933371410524,0.23912007618917341,0.23912007618917341,0.8690476190476017,0.8690476190476017,0.9706943918498092,0.9706943918498092,1.0,1.0,0.0316611077537748,0.0316611077537748,0.6220971341241217,0.6220971341241217,0.0,0.0,0.999999999999992,0.999999999999992,0.33292757870568046,0.33292757870568046,0.0045932277406340455,0.0045932277406340455,0.6155646204277039,0.6155646204277039,0.9570197241340788,0.9570197241340788,0.9230769230774349,0.9230769230774349,1.0,1.0,1.0,1.0,70,0,0.8541666666666666,1
411,412,1.0,1.0,0.21452990326411564,0.21452990326411564,0.5887879114682875,0.5887879114682875,0.7967599835532653,0.7967599835532653,0.4981175656325614,0.4981175656325614,0.4238483600245689,0.4238483600245689,0.18877349442657332,0.18877349442657332,0.8621365360301159,0.8621365360301159,0.974895772777389,0.974895772777389,1.0,1.0,0.04246646404576512,0.04246646404576512,0.6098262542264834,0.6098262542264834,0.0,0.0,0.9999999999999938,0.9999999999999938,0.29845673398715444,0.29845673398715444,0.004560061091789566,0.004560061091789566,0.6058274774416512,0.6058274774416512,0.9630903741343522,0.9630903741343522,0.8842069434987856,0.8842069434987856,1.0,1.0,1.0,1.0,69,0,0.85625,1
412,413,1.0,1.0,0.173824830110333,0.173824830110333,0.5827895592325802,0.5827895592325802,0.7967599835532653,0.7967599835532653,0.49199138070203174,0.49199138070203174,0.19078308179445888,0.19078308179445888,0.23525987927175906,0.23525987927175906,0.8514306599831505,0.8514306599831505,0.9777487095757493,0.9777487095757493,1.0,1.0,0.03398497360891012,0.03398497360891012,0.6171025112961743,0.6171025112961743,0.0,0.0,0.999999999999992,0.999999999999992,0.26969198410702866,0.26969198410702866,0.004545559136963917,0.004545559136963917,0.5968338559119557,0.5968338559119557,0.9559864628922936,0.9559864628922936,0.8461538461535838,0.8461538461535838,1.0,1.0,1.0,1.0,68,0,0.8583333333333333,1
413,414,1.0,1.0,0.21437637987219205,0.21437637987219205,0.5649928518272391,0.5649928518272391,0.7967599835532653,0.7967599835532653,0.4993494598574926,0.4993494598574926,0.46285227036538074,0.46285227036538074,0.17825548128776703,0.17825548128776703,0.8385326400923407,0.8385326400923407,0.9777615340589307,0.9777615340589307,1.0,1.0,0.03812789171744935,0.03812789171744935,0.6202704147229738,0.6202704147229738,0.0,0.0,0.9999999999999911,0.9999999999999911,0.24578398247846778,0.24578398247846778,0.006867864311083605,0.006867864311083605,0.5939811739517369,0.5939811739517369,0.9601610840127703,0.9601610840127703,0.8461538461535767,0.8461538461535767,1.0,1.0,1.0,1.0,67,0,0.8604166666666666,1
414,415,1.0,1.0,0.2861551655672403,0.2861551655672403,0.5404568174968443,0.5404568174968443,0.8035649212578975,0.8035649212578975,0.9415003010571596,0.9415003010571596,0.6136706498237234,0.6136706498237234,0.21635581733755815,0.21635581733755815,0.8257671026157203,0.8257671026157203,0.9740679474327871,0.9740679474327871,1.0,1.0,0.0911896455516382,0.0911896455516382,0.5618259668399341,0.5618259668399341,0.0,0.0,0.9992504586833135,0.9992504586833135,0.21955497531458157,0.21955497531458157,0.00784822262011714,0.00784822262011714,0.591261402259561,0.591261402259561,0.9610678733246187,0.9610678733246187,0.8225893824486157,0.8225893824486157,1.0,1.0,1.0,1.0,66,0,0.8625,1
415,416,1.0,1.0,0.1460117272577766,0.1460117272577766,0.5604290135989425,0.5604290135989425,0.7967599835532653,0.7967599835532653,0.514511662213057,0.514511662213057,0.0,0.0,0.29026493188029434,0.29026493188029434,0.8059140471929105,0.8059140471929105,0.9709681139564832,0.9709681139564832,1.0,1.0,0.022800016542603385,0.022800016542603385,0.5910973872709446,0.5910973872709446,0.0,0.0,0.9967745906849723,0.9967745906849723,0.20238235487663303,0.20238235487663303,0.008601563413233412,0.008601563413233412,0.5855050466996579,0.5855050466996579,0.9608254414837338,0.9608254414837338,0.7692307692309797,0.7692307692309797,1.0,1.0,1.0,1.0,65,0,0.8645833333333334,1
416,417,1.0,1.0,0.18164792487139997,0.18164792487139997,0.5479113507392359,0.5479113507392359,0.7967599835532653,0.7967599835532653,0.4937955238915861,0.4937955238915861,0.23135145130414764,0.23135145130414764,0.2616398364870691,0.2616398364870691,0.7891094675834003,0.7891094675834003,0.9766062822497263,0.9766062822497263,1.0,1.0,0.012405211700674178,0.012405211700674178,0.6153680350326898,0.6153680350326898,0.0,0.0,0.9967745906849697,0.9967745906849697,0.17717797367526789,0.17717797367526789,0.009180913478247857,0.009180913478247857,0.5805102088097396,0.5805102088097396,0.9662191773339996,0.9662191773339996,0.7142457905407689,0.7142457905407689,1.0,1.0,1.0,1.0,64,0,0.8666666666666667,1
417,418,1.0,1.0,0.17724025743894095,0.17724025743894095,0.5477933209217891,0.5477933209217891,0.7967599835532653,0.7967599835532653,0.49307865684415697,0.49307865684415697,0.23360334760931056,0.23360334760931056,0.2375949344648709,0.2375949344648709,0.7686600719424463,0.7686600719424463,0.9777615340589307,0.9777615340589307,1.0,1.0,0.009190910211581999,0.009190910211581999,0.6136400792696408,0.6136400792696408,0.0,0.0,0.9967745906849714,0.9967745906849714,0.1567511969759492,0.1567511969759492,0.0094114975673176,0.0094114975673176,0.5805583284146314,0.5805583284146314,0.9641418413970948,0.9641418413970948,0.6923076923083507,0.6923076923083507,1.0,1.0,1.0,1.0,63,0,0.86875,1
418,419,1.0,1.0,0.17526398278422534,0.17526398278422534,0.5454005959199524,0.5454005959199524,0.7967599835532653,0.7967599835532653,0.4919394362053944,0.4919394362053944,0.25556405430436846,0.25556405430436846,0.2280898986548947,0.2280898986548947,0.7469247973160122,0.7469247973160122,0.9777615340589307,0.9777615340589307,1.0,1.0,0.031526783555652554,0.031526783555652554,0.583374962064374,0.583374962064374,0.0,0.0,0.9967745906849572,0.9967745906849572,0.14328487409248236,0.14328487409248236,0.00946407048567574,0.00946407048567574,0.5740443417604002,0.5740443417604002,0.9651152898433635,0.9651152898433635,0.6923076923082903,0.6923076923082903,1.0,1.0,1.0,1.0,62,0,0.8708333333333333,1
419,420,1.0,1.0,0.21923890176851207,0.21923890176851207,0.5265068693959032,0.5265068693959032,0.7967599835532653,0.7967599835532653,0.4956294617132255,0.4956294617132255,0.5073508887153474,0.5073508887153474,0.18717528572226794,0.18717528572226794,0.7327903489638903,0.7327903489638903,0.9763316286584061,0.9763316286584061,1.0,1.0,0.046893132848648336,0.046893132848648336,0.560547005803504,0.560547005803504,0.0,0.0,0.9967745906849608,0.9967745906849608,0.122879739636649,0.122879739636649,0.009137555793302915,0.009137555793302915,0.5635278276751263,0.5635278276751263,0.9684385352027212,0.9684385352027212,0.6923076923083116,0.6923076923083116,1.0,1.0,1.0,1.0,61,0,0.8729166666666667,1
420,421,1.0,1.0,0.1878689112786881,0.1878689112786881,0.5134151709227659,0.5134151709227659,0.7967599835532653,0.7967599835532653,0.4976896872669392,0.4976896872669392,0.2586951426302738,0.2586951426302738,0.1900173922297861,0.1900173922297861,0.7103673996220046,0.7103673996220046,0.9755324576259925,0.9755324576259925,1.0,1.0,0.03765492039938874,0.03765492039938874,0.5566147655254872,0.5566147655254872,0.0,0.0,0.9967745906849581,0.9967745906849581,0.10852774114720987,0.10852774114720987,0.008529285968437883,0.008529285968437883,0.5622529360818032,0.5622529360818032,0.9686405324891458,0.9686405324891458,0.6923076923083009,0.6923076923083009,1.0,1.0,1.0,1.0,60,0,0.875,1
421,422,1.0,1.0,0.18274708859935473,0.18274708859935473,0.4872644114698774,0.4872644114698774,0.7967599835532653,0.7967599835532653,0.4959764464491214,0.4959764464491214,0.2561381444675486,0.2561381444675486,0.20192249650480543,0.20192249650480543,0.6856521138434468,0.6856521138434468,0.9764536600246161,0.9764536600246161,1.0,1.0,0.04240014394323474,0.04240014394323474,0.5404303616604853,0.5404303616604853,0.0,0.0,0.9967745906849581,0.9967745906849581,0.09191250648429872,0.09191250648429872,0.007898290922715767,0.007898290922715767,0.5544123576385704,0.5544123576385704,0.9673736189376969,0.9673736189376969,0.6514655557206837,0.6514655557206837,1.0,1.0,1.0,1.0,59,0,0.8770833333333333,1
422,423,1.0,1.0,0.19611163320599606,0.19611163320599606,0.45036455208109594,0.45036455208109594,0.7967599835532653,0.7967599835532653,0.4953629128039485,0.4953629128039485,0.253623486438629,0.253623486438629,0.1986969179102136,0.1986969179102136,0.6696371446849634,0.6696371446849634,0.9738399744849402,0.9738399744849402,1.0,1.0,0.040328225559887534,0.040328225559887534,0.5361131494410545,0.5361131494410545,0.0,0.0,0.9967745906849599,0.9967745906849599,0.08054766892045606,0.08054766892045606,0.008961850696466822,0.008961850696466822,0.5447223839997415,0.5447223839997415,0.970923012202042,0.970923012202042,0.6153846153843965,0.6153846153843965,1.0,1.0,1.0,1.0,58,0,0.8791666666666667,1
423,424,1.0,1.0,0.1949728803373325,0.1949728803373325,0.421579259510902,0.421579259510902,0.7967599835532653,0.7967599835532653,0.49252168514092753,0.49252168514092753,0.23243475008251005,0.23243475008251005,0.20362138792897744,0.20362138792897744,0.6497854175227316,0.6497854175227316,0.9765420400589939,0.9765420400589939,1.0,1.0,0.046613014918728726,0.046613014918728726,0.5190348490204624,0.5190348490204624,0.0,0.0,0.9967745906849599,0.9967745906849599,0.06818662990984148,0.06818662990984148,0.011428548964706173,0.011428548964706173,0.54427298937195,0.54427298937195,0.9589797692358148,0.9589797692358148,0.6153846153843965,0.6153846153843965,1.0,1.0,1.0,1.0,57,0,0.88125,1
424,425,1.0,1.0,0.19770177028066277,0.19770177028066277,0.4086256461259694,0.4086256461259694,0.7967599835532653,0.7967599835532653,0.49150931293091604,0.49150931293091604,0.2627321140921556,0.2627321140921556,0.19812897411646002,0.19812897411646002,0.6293369855315065,0.6293369855315065,0.9745414160400427,0.9745414160400427,1.0,1.0,0.05709261609437562,0.05709261609437562,0.49872743236171146,0.49872743236171146,0.0,0.0,0.9967745906849554,0.9967745906849554,0.06653390871197207,0.06653390871197207,0.013187131315550424,0.013187131315550424,0.5374309572710638,0.5374309572710638,0.9634896278842762,0.9634896278842762,0.6153846153844,0.6153846153844,1.0,1.0,1.0,1.0,56,0,0.8833333333333333,1
425,426,1.0,1.0,0.23444168867564896,0.23444168867564896,0.39607847777249994,0.39607847777249994,0.7967599835532653,0.7967599835532653,0.4956833316099156,0.4956833316099156,0.5588506505307906,0.5588506505307906,0.16120554538476206,0.16120554538476206,0.6122158411101681,0.6122158411101681,0.9752563131584546,0.9752563131584546,1.0,1.0,0.05803789535003069,0.05803789535003069,0.4985734260898518,0.4985734260898518,0.0,0.0,0.9967745906849519,0.9967745906849519,0.06017681776147654,0.06017681776147654,0.016050176150845086,0.016050176150845086,0.5269372174177445,0.5269372174177445,0.9653157666413028,0.9653157666413028,0.570467723231971,0.570467723231971,1.0,1.0,1.0,1.0,55,0,0.8854166666666666,1
426,427,1.0,1.0,0.1947954140129417,0.1947954140129417,0.3940758473846726,0.3940758473846726,0.7967599835532653,0.7967599835532653,0.49906570437623055,0.49906570437623055,0.2671354261053157,0.2671354261053157,0.1521711064375908,0.1521711064375908,0.5918383922769834,0.5918383922769834,0.9704515786455177,0.9704515786455177,1.0,1.0,0.05481937964696887,0.05481937964696887,0.4801309800007454,0.4801309800007454,0.0,0.0,0.9967745906849572,0.9967745906849572,0.05228772516315505,0.05228772516315505,0.019755786400914646,0.019755786400914646,0.5214427008041884,0.5214427008041884,0.9671159219753092,0.9671159219753092,0.5384615384620659,0.5384615384620659,1.0,1.0,1.0,1.0,54,0,0.8875,1
427,428,1.0,1.0,0.21786231897489738,0.21786231897489738,0.38542687647370233,0.38542687647370233,0.8016172937841557,0.8016172937841557,0.5029012190393458,0.5029012190393458,0.2959249373321254,0.2959249373321254,0.16585085418171586,0.16585085418171586,0.5686683721554893,0.5686683721554893,0.9708718494091539,0.9708718494091539,1.0,1.0,0.09186042228300279,0.09186042228300279,0.43824380141905994,0.43824380141905994,0.0,0.0,0.9967745906849625,0.9967745906849625,0.039169420425219315,0.039169420425219315,0.05139702819223027,0.05139702819223027,0.47794971008413967,0.47794971008413967,0.9695505315124313,0.9695505315124313,0.538461538462073,0.538461538462073,1.0,1.0,1.0,1.0,53,0,0.8895833333333333,1
428,429,1.0,1.0,0.3089500426492618,0.3089500426492618,0.3431522080918681,0.3431522080918681,0.8164075116394678,0.8164075116394678,0.5461870575711543,0.5461870575711543,0.5377141238176082,0.5377141238176082,0.0854722089085671,0.0854722089085671,0.5491924126396244,0.5491924126396244,0.9669114523639757,0.9669114523639757,1.0,1.0,0.16350287805641328,0.16350287805641328,0.3602287948064884,0.3602287948064884,0.0,0.0,0.996774590684967,0.996774590684967,0.027534652084338695,0.027534652084338695,0.09870721652503836,0.09870721652503836,0.3953024990836189,0.3953024990836189,0.9689196209858766,0.9689196209858766,0.5384615384620766,0.5384615384620766,1.0,1.0,1.0,1.0,52,0,0.8916666666666666,1
429,430,1.0,1.0,0.3888546311030137,0.3888546311030137,0.3253660332768593,0.3253660332768593,0.838054904666846,0.838054904666846,0.5831815910709479,0.5831815910709479,0.6737178131692368,0.6737178131692368,0.09469380495407309,0.09469380495407309,0.5249324088610434,0.5249324088610434,0.9666426366764407,0.9666426366764407,1.0,1.0,0.26647610978876995,0.26647610978876995,0.291096199744616,0.291096199744616,0.0,0.0,0.9967745906849679,0.9967745906849679,0.03326672185375745,0.03326672185375745,0.27537611442331567,0.27537611442331567,0.2689369382462665,0.2689369382462665,0.966948442373126,0.966948442373126,0.47668357283706797,0.47668357283706797,1.0,1.0,1.0,1.0,51,0,0.89375,1
430,431,1.0,1.0,0.1733690675747277,0.1733690675747277,0.4170751695689363,0.4170751695689363,0.7967599835532653,0.7967599835532653,0.488099844109549,0.488099844109549,0.22729041914302509,0.22729041914302509,0.2559555853929516,0.2559555853929516,0.4993463632076436,0.4993463632076436,0.9668459480725651,0.9668459480725651,1.0,1.0,0.04911911859443831,0.04911911859443831,0.3827245901527423,0.3827245901527423,0.0,0.0,0.9967745906849714,0.9967745906849714,0.038041541614582286,0.038041541614582286,0.015742661498327024,0.015742661498327024,0.39953561845178154,0.39953561845178154,0.9705851615212913,0.9705851615212913,0.4615384615381224,0.4615384615381224,1.0,1.0,1.0,1.0,50,0,0.8958333333333334,1
431,432,1.0,1.0,0.19275945867988403,0.19275945867988403,0.4368755862397462,0.4368755862397462,0.8015886489321549,0.8015886489321549,0.5044508828927863,0.5044508828927863,0.2568974658755522,0.2568974658755522,0.18849804627583877,0.18849804627583877,0.47137188208619385,0.47137188208619385,0.9701615010497473,0.9701615010497473,1.0,1.0,0.07909913963216446,0.07909913963216446,0.373448976465502,0.373448976465502,0.0,0.0,0.9967745906849741,0.9967745906849741,0.04988823569418788,0.04988823569418788,0.045350346043687484,0.045350346043687484,0.3953250233911598,0.3953250233911598,0.9678597103006181,0.9678597103006181,0.46153846153811173,0.46153846153811173,1.0,1.0,1.0,1.0,49,0,0.8979166666666667,1
432,433,1.0,1.0,0.2520591300425094,0.2520591300425094,0.4397130246691159,0.4397130246691159,0.8195837486328705,0.8195837486328705,0.5389324928524819,0.5389324928524819,0.4473515902092123,0.4473515902092123,0.15414985947939108,0.15414985947939108,0.45250748660835427,0.45250748660835427,0.9689300201670836,0.9689300201670836,1.0,1.0,0.15546670470640217,0.15546670470640217,0.340181667155969,0.340181667155969,0.0,0.0,0.9967745906849732,0.9967745906849732,0.052287725163143506,0.052287725163143506,0.2921788326355586,0.2921788326355586,0.29516793313123824,0.29516793313123824,0.9668092057808666,0.9668092057808666,0.457109763575378,0.457109763575378,1.0,1.0,1.0,1.0,48,0,0.9,1
433,434,1.0,1.0,0.4184968494666524,0.4184968494666524,0.3837701467724033,0.3837701467724033,0.8487209190507279,0.8487209190507279,0.6053168414136976,0.6053168414136976,0.6522807220614064,0.6522807220614064,0.11601359948868017,0.11601359948868017,0.4336325439265645,0.4336325439265645,0.9647638860644929,0.9647638860644929,1.0,1.0,0.32632890754937993,0.32632890754937993,0.22875055723136928,0.22875055723136928,0.0,0.0,0.9967745906849723,0.9967745906849723,0.06633075457932591,0.06633075457932591,0.2725288137736114,0.2725288137736114,0.21279624967763233,0.21279624967763233,0.9705624814279004,0.9705624814279004,0.38461538461548983,0.38461538461548983,1.0,1.0,1.0,1.0,47,0,0.9020833333333333,1
434,435,1.0,1.0,0.3705360484495224,0.3705360484495224,0.3942980520603827,0.3942980520603827,0.8450892557479766,0.8450892557479766,0.5967509640076707,0.5967509640076707,0.5990134859395189,0.5990134859395189,0.16898567407412424,0.16898567407412424,0.41075106123654237,0.41075106123654237,0.9621093259098219,0.9621093259098219,1.0,1.0,0.27205108437346404,0.27205108437346404,0.23808893657804386,0.23808893657804386,0.0,0.0,0.9967745906849741,0.9967745906849741,0.07099762906480933,0.07099762906480933,0.22657758214444423,0.22657758214444423,0.23406411591732468,0.23406411591732468,0.9670517854210088,0.9670517854210088,0.38461538461548983,0.38461538461548983,1.0,1.0,1.0,1.0,46,0,0.9041666666666667,1
435,436,1.0,1.0,0.4231911561299531,0.4231911561299531,0.377811666441092,0.377811666441092,0.8604505648456919,0.8604505648456919,0.6223240946752946,0.6223240946752946,0.49491110584463827,0.49491110584463827,0.2438720420207563,0.2438720420207563,0.38675958188140847,0.38675958188140847,0.9590409165367753,0.9590409165367753,1.0,1.0,0.3240877559196092,0.3240877559196092,0.21016528855385364,0.21016528855385364,0.0,0.0,0.9967745906849768,0.9967745906849768,0.08078009226054217,0.08078009226054217,0.2865953441413549,0.2865953441413549,0.21530080276405084,0.21530080276405084,0.9703874586167354,0.9703874586167354,0.38461538461548983,0.38461538461548983,1.0,1.0,1.0,1.0,45,0,0.90625,1
436,437,1.0,1.0,0.44919837665678924,0.44919837665678924,0.3704405459286484,0.3704405459286484,0.8611800604904511,0.8611800604904511,0.6297310976838291,0.6297310976838291,0.6436657493218388,0.6436657493218388,0.2659978145721751,0.2659978145721751,0.3667295993286279,0.3667295993286279,0.9607135587467681,0.9607135587467681,1.0,1.0,0.34235165433965287,0.34235165433965287,0.19875298748495673,0.19875298748495673,0.0,0.0,0.9967745906849741,0.9967745906849741,0.09344476115986033,0.09344476115986033,0.2919740347340457,0.2919740347340457,0.2092770329368232,0.2092770329368232,0.965773801660128,0.965773801660128,0.38461538461548983,0.38461538461548983,1.0,1.0,1.0,1.0,44,0,0.9083333333333333,1
