,time,Press030.Ana_hava_debi_act_1
1758,2022-05-30 10:59:19+00:00,6.21
1759,2022-05-30 10:59:20+00:00,6.21
1760,2022-05-30 10:59:21+00:00,-666.0
1761,2022-05-30 10:59:22+00:00,6.26
1762,2022-05-30 10:59:23+00:00,-666.0
1763,2022-05-30 10:59:24+00:00,6.26
1764,2022-05-30 10:59:25+00:00,6.26
1765,2022-05-30 10:59:26+00:00,-666.0
1766,2022-05-30 10:59:27+00:00,6.35
1767,2022-05-30 10:59:28+00:00,6.35
1768,2022-05-30 10:59:29+00:00,-666.0
1769,2022-05-30 10:59:30+00:00,6.35
1770,2022-05-30 10:59:31+00:00,-666.0
1771,2022-05-30 10:59:32+00:00,6.42
1772,2022-05-30 10:59:33+00:00,6.42
1773,2022-05-30 10:59:34+00:00,-666.0
1774,2022-05-30 10:59:35+00:00,6.49
1775,2022-05-30 10:59:36+00:00,6.49
1776,2022-05-30 10:59:37+00:00,-666.0
1777,2022-05-30 10:59:38+00:00,6.49
1778,2022-05-30 10:59:39+00:00,6.68
1779,2022-05-30 10:59:40+00:00,-666.0
1780,2022-05-30 10:59:41+00:00,6.75
1781,2022-05-30 10:59:42+00:00,6.75
1782,2022-05-30 10:59:43+00:00,-666.0
1783,2022-05-30 10:59:44+00:00,6.75
1784,2022-05-30 10:59:45+00:00,-666.0
1785,2022-05-30 10:59:46+00:00,7.05
1786,2022-05-30 10:59:47+00:00,7.05
1787,2022-05-30 10:59:48+00:00,-666.0
1788,2022-05-30 10:59:49+00:00,7.25
1789,2022-05-30 10:59:50+00:00,7.35
1790,2022-05-30 10:59:51+00:00,-666.0
1791,2022-05-30 10:59:52+00:00,7.35
1792,2022-05-30 10:59:53+00:00,7.35
1793,2022-05-30 10:59:54+00:00,-666.0
1794,2022-05-30 10:59:55+00:00,7.56
1795,2022-05-30 10:59:56+00:00,7.56
1796,2022-05-30 10:59:57+00:00,-666.0
1797,2022-05-30 10:59:58+00:00,7.73
1798,2022-05-30 10:59:59+00:00,7.73
1799,2022-05-30 11:00:00+00:00,-666.0
1800,2022-05-30 11:00:01+00:00,7.73
1801,2022-05-30 11:00:02+00:00,-666.0
1802,2022-05-30 11:00:03+00:00,9.63
1803,2022-05-30 11:00:04+00:00,-666.0
1804,2022-05-30 11:00:05+00:00,9.63
1805,2022-05-30 11:00:06+00:00,-666.0
1806,2022-05-30 11:00:07+00:00,13.2
1807,2022-05-30 11:00:08+00:00,13.2
1808,2022-05-30 11:00:09+00:00,-666.0
1809,2022-05-30 11:00:10+00:00,13.2
1810,2022-05-30 11:00:11+00:00,-666.0
1811,2022-05-30 11:00:12+00:00,18.72
1812,2022-05-30 11:00:13+00:00,-666.0
1813,2022-05-30 11:00:14+00:00,18.72
1814,2022-05-30 11:00:15+00:00,21.6
1815,2022-05-30 11:00:16+00:00,-666.0
1816,2022-05-30 11:00:17+00:00,21.6
1817,2022-05-30 11:00:18+00:00,21.6
1818,2022-05-30 11:00:19+00:00,-666.0
1819,2022-05-30 11:00:20+00:00,24.47
1820,2022-05-30 11:00:21+00:00,24.47
1821,2022-05-30 11:00:22+00:00,-666.0
1822,2022-05-30 11:00:23+00:00,24.47
1823,2022-05-30 11:00:24+00:00,26.21
1824,2022-05-30 11:00:25+00:00,-666.0
1825,2022-05-30 11:00:26+00:00,26.71
1826,2022-05-30 11:00:27+00:00,26.71
1827,2022-05-30 11:00:28+00:00,-666.0
1828,2022-05-30 11:00:29+00:00,26.71
1829,2022-05-30 11:00:30+00:00,26.84
1830,2022-05-30 11:00:31+00:00,-666.0
1831,2022-05-30 11:00:32+00:00,26.82
1832,2022-05-30 11:00:33+00:00,26.82
1833,2022-05-30 11:00:34+00:00,-666.0
1834,2022-05-30 11:00:35+00:00,26.82
1835,2022-05-30 11:00:36+00:00,26.86
1836,2022-05-30 11:00:37+00:00,-666.0
1837,2022-05-30 11:00:38+00:00,26.86
1838,2022-05-30 11:00:39+00:00,26.86
1839,2022-05-30 11:00:40+00:00,-666.0
1840,2022-05-30 11:00:41+00:00,27.41
1841,2022-05-30 11:00:42+00:00,-666.0
1842,2022-05-30 11:00:43+00:00,27.41
1843,2022-05-30 11:00:44+00:00,27.41
1844,2022-05-30 11:00:45+00:00,-666.0
1845,2022-05-30 11:00:46+00:00,28.8
1846,2022-05-30 11:00:47+00:00,-666.0
1847,2022-05-30 11:00:48+00:00,28.8
1848,2022-05-30 11:00:49+00:00,30.52
1849,2022-05-30 11:00:50+00:00,-666.0
1850,2022-05-30 11:00:51+00:00,30.52
1851,2022-05-30 11:00:52+00:00,30.52
1852,2022-05-30 11:00:53+00:00,-666.0
1853,2022-05-30 11:00:54+00:00,33.28
1854,2022-05-30 11:00:55+00:00,-666.0
1855,2022-05-30 11:00:56+00:00,33.28
1856,2022-05-30 11:00:57+00:00,33.28
1857,2022-05-30 11:00:58+00:00,-666.0
1858,2022-05-30 11:00:59+00:00,35.47
1859,2022-05-30 11:01:00+00:00,35.47
1860,2022-05-30 11:01:01+00:00,-666.0
1861,2022-05-30 11:01:02+00:00,35.72
1862,2022-05-30 11:01:03+00:00,35.72
1863,2022-05-30 11:01:04+00:00,-666.0
1864,2022-05-30 11:01:05+00:00,35.72
1865,2022-05-30 11:01:06+00:00,34.46
1866,2022-05-30 11:01:07+00:00,-666.0
1867,2022-05-30 11:01:08+00:00,-666.0
1868,2022-05-30 11:01:09+00:00,31.29
1869,2022-05-30 11:01:10+00:00,31.29
1870,2022-05-30 11:01:11+00:00,-666.0
1871,2022-05-30 11:01:12+00:00,31.29
1872,2022-05-30 11:01:13+00:00,22.67
1873,2022-05-30 11:01:14+00:00,-666.0
1874,2022-05-30 11:01:15+00:00,22.67
1875,2022-05-30 11:01:16+00:00,19.75
1876,2022-05-30 11:01:17+00:00,-666.0
1877,2022-05-30 11:01:18+00:00,19.75
1878,2022-05-30 11:01:19+00:00,16.02
1879,2022-05-30 11:01:20+00:00,-666.0
1880,2022-05-30 11:01:21+00:00,11.79
1881,2022-05-30 11:01:22+00:00,-666.0
1882,2022-05-30 11:01:23+00:00,11.79
1883,2022-05-30 11:01:24+00:00,9.99
1884,2022-05-30 11:01:25+00:00,-666.0
1885,2022-05-30 11:01:26+00:00,9.99
1886,2022-05-30 11:01:27+00:00,9.349999
1887,2022-05-30 11:01:28+00:00,-666.0
1888,2022-05-30 11:01:29+00:00,9.349999
1889,2022-05-30 11:01:30+00:00,8.78
1890,2022-05-30 11:01:31+00:00,-666.0
1891,2022-05-30 11:01:32+00:00,8.78
1892,2022-05-30 11:01:33+00:00,8.78
1893,2022-05-30 11:01:34+00:00,-666.0
1894,2022-05-30 11:01:35+00:00,8.22
1895,2022-05-30 11:01:36+00:00,8.22
1896,2022-05-30 11:01:37+00:00,-666.0
1897,2022-05-30 11:01:38+00:00,7.87
1898,2022-05-30 11:01:39+00:00,-666.0
1899,2022-05-30 11:01:40+00:00,7.87
1900,2022-05-30 11:01:41+00:00,7.67
1901,2022-05-30 11:01:42+00:00,-666.0
1902,2022-05-30 11:01:43+00:00,7.67
1903,2022-05-30 11:01:44+00:00,7.55
1904,2022-05-30 11:01:45+00:00,-666.0
1905,2022-05-30 11:01:46+00:00,7.55
1906,2022-05-30 11:01:47+00:00,7.55
1907,2022-05-30 11:01:48+00:00,-666.0
1908,2022-05-30 11:01:49+00:00,7.49
1909,2022-05-30 11:01:50+00:00,7.49
1910,2022-05-30 11:01:51+00:00,-666.0
1911,2022-05-30 11:01:52+00:00,7.49
1912,2022-05-30 11:01:53+00:00,-666.0
1913,2022-05-30 11:01:54+00:00,7.49
1914,2022-05-30 11:01:55+00:00,7.49
1915,2022-05-30 11:01:56+00:00,-666.0
1916,2022-05-30 11:01:57+00:00,7.49
1917,2022-05-30 11:01:58+00:00,7.58
1918,2022-05-30 11:01:59+00:00,-666.0
1919,2022-05-30 11:02:00+00:00,7.58
1920,2022-05-30 11:02:01+00:00,7.68
1921,2022-05-30 11:02:02+00:00,-666.0
1922,2022-05-30 11:02:03+00:00,7.68
1923,2022-05-30 11:02:04+00:00,8.74
1924,2022-05-30 11:02:05+00:00,-666.0
1925,2022-05-30 11:02:06+00:00,8.74
1926,2022-05-30 11:02:07+00:00,-666.0
1927,2022-05-30 11:02:08+00:00,8.74
1928,2022-05-30 11:02:09+00:00,13.42
1929,2022-05-30 11:02:10+00:00,-666.0
1930,2022-05-30 11:02:11+00:00,13.42
1931,2022-05-30 11:02:12+00:00,-666.0
1932,2022-05-30 11:02:13+00:00,17.7
1933,2022-05-30 11:02:14+00:00,-666.0
1934,2022-05-30 11:02:15+00:00,17.7
1935,2022-05-30 11:02:16+00:00,17.7
1936,2022-05-30 11:02:17+00:00,-666.0
1937,2022-05-30 11:02:18+00:00,22.25
1938,2022-05-30 11:02:19+00:00,22.25
1939,2022-05-30 11:02:20+00:00,-666.0
1940,2022-05-30 11:02:21+00:00,25.46
1941,2022-05-30 11:02:22+00:00,-666.0
1942,2022-05-30 11:02:23+00:00,25.46
1943,2022-05-30 11:02:24+00:00,26.88
1944,2022-05-30 11:02:25+00:00,-666.0
1945,2022-05-30 11:02:26+00:00,26.88
1946,2022-05-30 11:02:27+00:00,26.88
1947,2022-05-30 11:02:28+00:00,-666.0
1948,2022-05-30 11:02:29+00:00,27.71
1949,2022-05-30 11:02:30+00:00,27.71
1950,2022-05-30 11:02:31+00:00,-666.0
1951,2022-05-30 11:02:32+00:00,27.64
1952,2022-05-30 11:02:33+00:00,-666.0
1953,2022-05-30 11:02:34+00:00,27.64
1954,2022-05-30 11:02:35+00:00,26.34
1955,2022-05-30 11:02:36+00:00,26.34
1956,2022-05-30 11:02:37+00:00,-666.0
1957,2022-05-30 11:02:38+00:00,23.26
1958,2022-05-30 11:02:39+00:00,23.26
1959,2022-05-30 11:02:40+00:00,-666.0
1960,2022-05-30 11:02:41+00:00,23.26
1961,2022-05-30 11:02:42+00:00,18.99
1962,2022-05-30 11:02:43+00:00,-666.0
1963,2022-05-30 11:02:44+00:00,18.99
1964,2022-05-30 11:02:45+00:00,15.14
1965,2022-05-30 11:02:46+00:00,-666.0
1966,2022-05-30 11:02:47+00:00,15.14
1967,2022-05-30 11:02:48+00:00,-666.0
1968,2022-05-30 11:02:49+00:00,15.14
1969,2022-05-30 11:02:50+00:00,11.89
1970,2022-05-30 11:02:51+00:00,11.89
1971,2022-05-30 11:02:52+00:00,-666.0
1972,2022-05-30 11:02:53+00:00,9.98
1973,2022-05-30 11:02:54+00:00,9.98
1974,2022-05-30 11:02:55+00:00,-666.0
1975,2022-05-30 11:02:56+00:00,9.98
1976,2022-05-30 11:02:57+00:00,8.7
1977,2022-05-30 11:02:58+00:00,-666.0
1978,2022-05-30 11:02:59+00:00,8.7
1979,2022-05-30 11:03:00+00:00,8.7
1980,2022-05-30 11:03:01+00:00,-666.0
1981,2022-05-30 11:03:02+00:00,7.92
1982,2022-05-30 11:03:03+00:00,-666.0
1983,2022-05-30 11:03:04+00:00,7.92
1984,2022-05-30 11:03:05+00:00,-666.0
1985,2022-05-30 11:03:06+00:00,7.56
1986,2022-05-30 11:03:07+00:00,7.56
1987,2022-05-30 11:03:08+00:00,-666.0
1988,2022-05-30 11:03:09+00:00,7.56
1989,2022-05-30 11:03:10+00:00,7.25
1990,2022-05-30 11:03:11+00:00,-666.0
1991,2022-05-30 11:03:12+00:00,7.25
1992,2022-05-30 11:03:13+00:00,7.12
1993,2022-05-30 11:03:14+00:00,-666.0
1994,2022-05-30 11:03:15+00:00,7.12
1995,2022-05-30 11:03:16+00:00,-666.0
1996,2022-05-30 11:03:17+00:00,7.04
1997,2022-05-30 11:03:18+00:00,-666.0
1998,2022-05-30 11:03:19+00:00,7.04
1999,2022-05-30 11:03:20+00:00,7.04
2000,2022-05-30 11:03:21+00:00,-666.0
2001,2022-05-30 11:03:22+00:00,7.0
2002,2022-05-30 11:03:23+00:00,7.0
2003,2022-05-30 11:03:24+00:00,-666.0
2004,2022-05-30 11:03:25+00:00,6.98
2005,2022-05-30 11:03:26+00:00,6.98
2006,2022-05-30 11:03:27+00:00,-666.0
2007,2022-05-30 11:03:28+00:00,6.98
2008,2022-05-30 11:03:29+00:00,6.96
2009,2022-05-30 11:03:30+00:00,-666.0
2010,2022-05-30 11:03:31+00:00,6.96
2011,2022-05-30 11:03:32+00:00,-666.0
2012,2022-05-30 11:03:33+00:00,6.96
2013,2022-05-30 11:03:34+00:00,6.93
2014,2022-05-30 11:03:35+00:00,-666.0
2015,2022-05-30 11:03:36+00:00,6.93
2016,2022-05-30 11:03:37+00:00,-666.0
2017,2022-05-30 11:03:38+00:00,6.93
2018,2022-05-30 11:03:39+00:00,6.93
2019,2022-05-30 11:03:40+00:00,6.95
2020,2022-05-30 11:03:41+00:00,-666.0
2021,2022-05-30 11:03:42+00:00,6.95
2022,2022-05-30 11:03:43+00:00,-666.0
2023,2022-05-30 11:03:44+00:00,6.96
2024,2022-05-30 11:03:45+00:00,-666.0
2025,2022-05-30 11:03:46+00:00,6.96
2026,2022-05-30 11:03:47+00:00,6.96
2027,2022-05-30 11:03:48+00:00,-666.0
2028,2022-05-30 11:03:49+00:00,7.0
2029,2022-05-30 11:03:50+00:00,7.0
2030,2022-05-30 11:03:51+00:00,-666.0
2031,2022-05-30 11:03:52+00:00,7.03
2032,2022-05-30 11:03:53+00:00,7.03
2033,2022-05-30 11:03:54+00:00,-666.0
2034,2022-05-30 11:03:55+00:00,7.08
2035,2022-05-30 11:03:56+00:00,7.08
2036,2022-05-30 11:03:57+00:00,-666.0
2037,2022-05-30 11:03:58+00:00,7.16
2038,2022-05-30 11:03:59+00:00,7.16
2039,2022-05-30 11:04:00+00:00,-666.0
2040,2022-05-30 11:04:01+00:00,7.16
2041,2022-05-30 11:04:02+00:00,7.27
2042,2022-05-30 11:04:03+00:00,-666.0
2043,2022-05-30 11:04:04+00:00,7.27
2044,2022-05-30 11:04:05+00:00,7.36
2045,2022-05-30 11:04:06+00:00,-666.0
2046,2022-05-30 11:04:07+00:00,7.36
2047,2022-05-30 11:04:08+00:00,-666.0
2048,2022-05-30 11:04:09+00:00,7.36
2049,2022-05-30 11:04:10+00:00,9.16
2050,2022-05-30 11:04:11+00:00,-666.0
2051,2022-05-30 11:04:12+00:00,9.16
2052,2022-05-30 11:04:13+00:00,-666.0
2053,2022-05-30 11:04:14+00:00,-666.0
2054,2022-05-30 11:04:15+00:00,9.16
2055,2022-05-30 11:04:16+00:00,14.33
2056,2022-05-30 11:04:17+00:00,-666.0
2057,2022-05-30 11:04:18+00:00,14.33
2058,2022-05-30 11:04:19+00:00,18.45
2059,2022-05-30 11:04:20+00:00,-666.0
2060,2022-05-30 11:04:21+00:00,18.45
2061,2022-05-30 11:04:22+00:00,18.45
2062,2022-05-30 11:04:23+00:00,-666.0
2063,2022-05-30 11:04:24+00:00,22.39
2064,2022-05-30 11:04:25+00:00,22.39
2065,2022-05-30 11:04:26+00:00,-666.0
2066,2022-05-30 11:04:27+00:00,24.66
2067,2022-05-30 11:04:28+00:00,-666.0
2068,2022-05-30 11:04:29+00:00,24.66
2069,2022-05-30 11:04:30+00:00,24.66
2070,2022-05-30 11:04:31+00:00,-666.0
2071,2022-05-30 11:04:32+00:00,26.17
2072,2022-05-30 11:04:33+00:00,26.17
2073,2022-05-30 11:04:34+00:00,-666.0
2074,2022-05-30 11:04:35+00:00,26.65
2075,2022-05-30 11:04:36+00:00,26.65
2076,2022-05-30 11:04:37+00:00,-666.0
2077,2022-05-30 11:04:38+00:00,26.65
2078,2022-05-30 11:04:39+00:00,26.65
2079,2022-05-30 11:04:40+00:00,-666.0
2080,2022-05-30 11:04:41+00:00,26.65
2081,2022-05-30 11:04:42+00:00,-666.0
2082,2022-05-30 11:04:43+00:00,26.65
2083,2022-05-30 11:04:44+00:00,25.41
2084,2022-05-30 11:04:45+00:00,-666.0
2085,2022-05-30 11:04:46+00:00,24.25
2086,2022-05-30 11:04:47+00:00,24.25
2087,2022-05-30 11:04:48+00:00,-666.0
2088,2022-05-30 11:04:49+00:00,24.25
2089,2022-05-30 11:04:50+00:00,20.11
2090,2022-05-30 11:04:51+00:00,-666.0
2091,2022-05-30 11:04:52+00:00,20.11
2092,2022-05-30 11:04:53+00:00,20.11
2093,2022-05-30 11:04:54+00:00,-666.0
2094,2022-05-30 11:04:55+00:00,15.88
2095,2022-05-30 11:04:56+00:00,14.22
2096,2022-05-30 11:04:57+00:00,-666.0
2097,2022-05-30 11:04:58+00:00,14.22
2098,2022-05-30 11:04:59+00:00,14.22
2099,2022-05-30 11:05:00+00:00,-666.0
2100,2022-05-30 11:05:01+00:00,11.52
2101,2022-05-30 11:05:02+00:00,-666.0
2102,2022-05-30 11:05:03+00:00,11.52
2103,2022-05-30 11:05:04+00:00,11.52
2104,2022-05-30 11:05:05+00:00,-666.0
2105,2022-05-30 11:05:06+00:00,9.88
2106,2022-05-30 11:05:07+00:00,-666.0
2107,2022-05-30 11:05:08+00:00,9.88
2108,2022-05-30 11:05:09+00:00,9.88
2109,2022-05-30 11:05:10+00:00,-666.0
2110,2022-05-30 11:05:11+00:00,8.809999
2111,2022-05-30 11:05:12+00:00,8.809999
2112,2022-05-30 11:05:13+00:00,-666.0
2113,2022-05-30 11:05:14+00:00,-666.0
2114,2022-05-30 11:05:15+00:00,8.809999
2115,2022-05-30 11:05:16+00:00,-666.0
2116,2022-05-30 11:05:17+00:00,8.03
2117,2022-05-30 11:05:18+00:00,8.03
2118,2022-05-30 11:05:19+00:00,-666.0
2119,2022-05-30 11:05:20+00:00,7.65
2120,2022-05-30 11:05:21+00:00,7.65
2121,2022-05-30 11:05:22+00:00,-666.0
2122,2022-05-30 11:05:23+00:00,7.39
2123,2022-05-30 11:05:24+00:00,7.39
2124,2022-05-30 11:05:25+00:00,-666.0
2125,2022-05-30 11:05:26+00:00,7.17
2126,2022-05-30 11:05:27+00:00,7.17
2127,2022-05-30 11:05:28+00:00,-666.0
2128,2022-05-30 11:05:29+00:00,6.99
2129,2022-05-30 11:05:30+00:00,6.99
2130,2022-05-30 11:05:31+00:00,-666.0
2131,2022-05-30 11:05:32+00:00,6.99
2132,2022-05-30 11:05:33+00:00,6.85
2133,2022-05-30 11:05:34+00:00,-666.0
2134,2022-05-30 11:05:35+00:00,6.85
2135,2022-05-30 11:05:36+00:00,6.77
2136,2022-05-30 11:05:37+00:00,-666.0
2137,2022-05-30 11:05:38+00:00,6.77
2138,2022-05-30 11:05:39+00:00,-666.0
2139,2022-05-30 11:05:40+00:00,6.77
2140,2022-05-30 11:05:41+00:00,6.69
2141,2022-05-30 11:05:42+00:00,-666.0
2142,2022-05-30 11:05:43+00:00,6.69
2143,2022-05-30 11:05:44+00:00,6.69
2144,2022-05-30 11:05:45+00:00,-666.0
2145,2022-05-30 11:05:46+00:00,6.61
2146,2022-05-30 11:05:47+00:00,6.61
2147,2022-05-30 11:05:48+00:00,-666.0
2148,2022-05-30 11:05:49+00:00,6.54
2149,2022-05-30 11:05:50+00:00,6.54
2150,2022-05-30 11:05:51+00:00,-666.0
2151,2022-05-30 11:05:52+00:00,6.54
2152,2022-05-30 11:05:53+00:00,-666.0
2153,2022-05-30 11:05:54+00:00,6.43
2154,2022-05-30 11:05:55+00:00,6.43
2155,2022-05-30 11:05:56+00:00,-666.0
2156,2022-05-30 11:05:57+00:00,6.35
2157,2022-05-30 11:05:58+00:00,6.35
2158,2022-05-30 11:05:59+00:00,-666.0
2159,2022-05-30 11:06:00+00:00,6.35
2160,2022-05-30 11:06:01+00:00,6.24
2161,2022-05-30 11:06:02+00:00,-666.0
2162,2022-05-30 11:06:03+00:00,6.2
2163,2022-05-30 11:06:04+00:00,6.2
2164,2022-05-30 11:06:05+00:00,-666.0
2165,2022-05-30 11:06:06+00:00,6.16
2166,2022-05-30 11:06:07+00:00,6.16
2167,2022-05-30 11:06:08+00:00,-666.0
2168,2022-05-30 11:06:09+00:00,6.16
2169,2022-05-30 11:06:10+00:00,6.15
2170,2022-05-30 11:06:11+00:00,-666.0
2171,2022-05-30 11:06:12+00:00,6.15
2172,2022-05-30 11:06:13+00:00,6.14
2173,2022-05-30 11:06:14+00:00,-666.0
2174,2022-05-30 11:06:15+00:00,6.14
2175,2022-05-30 11:06:16+00:00,6.3
2176,2022-05-30 11:06:17+00:00,-666.0
2177,2022-05-30 11:06:18+00:00,-666.0
2178,2022-05-30 11:06:19+00:00,6.3
2179,2022-05-30 11:06:20+00:00,6.3
2180,2022-05-30 11:06:21+00:00,-666.0
2181,2022-05-30 11:06:22+00:00,9.34
2182,2022-05-30 11:06:23+00:00,-666.0
2183,2022-05-30 11:06:24+00:00,9.34
2184,2022-05-30 11:06:25+00:00,14.19
2185,2022-05-30 11:06:26+00:00,-666.0
2186,2022-05-30 11:06:27+00:00,14.19
2187,2022-05-30 11:06:28+00:00,17.46
2188,2022-05-30 11:06:29+00:00,-666.0
2189,2022-05-30 11:06:30+00:00,17.46
2190,2022-05-30 11:06:31+00:00,21.36
2191,2022-05-30 11:06:32+00:00,-666.0
2192,2022-05-30 11:06:33+00:00,21.36
2193,2022-05-30 11:06:34+00:00,22.89
2194,2022-05-30 11:06:35+00:00,-666.0
2195,2022-05-30 11:06:36+00:00,22.89
2196,2022-05-30 11:06:37+00:00,-666.0
2197,2022-05-30 11:06:38+00:00,22.89
2198,2022-05-30 11:06:39+00:00,24.13
2199,2022-05-30 11:06:40+00:00,-666.0
2200,2022-05-30 11:06:41+00:00,24.13
2201,2022-05-30 11:06:42+00:00,-666.0
2202,2022-05-30 11:06:43+00:00,24.42
2203,2022-05-30 11:06:44+00:00,24.42
2204,2022-05-30 11:06:45+00:00,-666.0
2205,2022-05-30 11:06:46+00:00,24.13
2206,2022-05-30 11:06:47+00:00,24.13
2207,2022-05-30 11:06:48+00:00,-666.0
2208,2022-05-30 11:06:49+00:00,24.13
2209,2022-05-30 11:06:50+00:00,22.01
2210,2022-05-30 11:06:51+00:00,-666.0
2211,2022-05-30 11:06:52+00:00,22.01
2212,2022-05-30 11:06:53+00:00,-666.0
2213,2022-05-30 11:06:54+00:00,19.02
2214,2022-05-30 11:06:55+00:00,17.52
2215,2022-05-30 11:06:56+00:00,-666.0
2216,2022-05-30 11:06:57+00:00,17.52
2217,2022-05-30 11:06:58+00:00,17.52
2218,2022-05-30 11:06:59+00:00,-666.0
2219,2022-05-30 11:07:00+00:00,14.09
2220,2022-05-30 11:07:01+00:00,14.09
2221,2022-05-30 11:07:02+00:00,-666.0
2222,2022-05-30 11:07:03+00:00,12.39
2223,2022-05-30 11:07:04+00:00,12.39
2224,2022-05-30 11:07:05+00:00,-666.0
2225,2022-05-30 11:07:06+00:00,12.39
2226,2022-05-30 11:07:07+00:00,-666.0
2227,2022-05-30 11:07:08+00:00,10.5
2228,2022-05-30 11:07:09+00:00,10.07
2229,2022-05-30 11:07:10+00:00,-666.0
2230,2022-05-30 11:07:11+00:00,10.07
2231,2022-05-30 11:07:12+00:00,10.07
2232,2022-05-30 11:07:13+00:00,-666.0
2233,2022-05-30 11:07:14+00:00,9.38
2234,2022-05-30 11:07:15+00:00,9.38
2235,2022-05-30 11:07:16+00:00,-666.0
2236,2022-05-30 11:07:17+00:00,9.02
2237,2022-05-30 11:07:18+00:00,9.02
2238,2022-05-30 11:07:19+00:00,-666.0
2239,2022-05-30 11:07:20+00:00,8.84
2240,2022-05-30 11:07:21+00:00,-666.0
2241,2022-05-30 11:07:22+00:00,8.84
2242,2022-05-30 11:07:23+00:00,-666.0
2243,2022-05-30 11:07:24+00:00,8.72
2244,2022-05-30 11:07:25+00:00,-666.0
2245,2022-05-30 11:07:26+00:00,8.72
2246,2022-05-30 11:07:27+00:00,8.639999
2247,2022-05-30 11:07:28+00:00,-666.0
2248,2022-05-30 11:07:29+00:00,8.639999
2249,2022-05-30 11:07:30+00:00,8.639999
2250,2022-05-30 11:07:31+00:00,-666.0
2251,2022-05-30 11:07:32+00:00,8.55
2252,2022-05-30 11:07:33+00:00,8.53
2253,2022-05-30 11:07:34+00:00,-666.0
2254,2022-05-30 11:07:35+00:00,8.53
2255,2022-05-30 11:07:36+00:00,8.53
2256,2022-05-30 11:07:37+00:00,-666.0
2257,2022-05-30 11:07:38+00:00,8.45
2258,2022-05-30 11:07:39+00:00,8.45
2259,2022-05-30 11:07:40+00:00,-666.0
2260,2022-05-30 11:07:41+00:00,8.389999
2261,2022-05-30 11:07:42+00:00,8.389999
2262,2022-05-30 11:07:43+00:00,-666.0
2263,2022-05-30 11:07:44+00:00,8.32
2264,2022-05-30 11:07:45+00:00,8.32
2265,2022-05-30 11:07:46+00:00,-666.0
2266,2022-05-30 11:07:47+00:00,8.32
2267,2022-05-30 11:07:48+00:00,8.179999
2268,2022-05-30 11:07:49+00:00,-666.0
2269,2022-05-30 11:07:50+00:00,8.179999
2270,2022-05-30 11:07:51+00:00,8.059999
2271,2022-05-30 11:07:52+00:00,-666.0
2272,2022-05-30 11:07:53+00:00,8.059999
2273,2022-05-30 11:07:54+00:00,7.96
2274,2022-05-30 11:07:55+00:00,-666.0
2275,2022-05-30 11:07:56+00:00,7.96
2276,2022-05-30 11:07:57+00:00,7.82
2277,2022-05-30 11:07:58+00:00,-666.0
2278,2022-05-30 11:07:59+00:00,7.82
2279,2022-05-30 11:08:00+00:00,7.73
2280,2022-05-30 11:08:01+00:00,-666.0
2281,2022-05-30 11:08:02+00:00,7.73
2282,2022-05-30 11:08:03+00:00,7.64
2283,2022-05-30 11:08:04+00:00,-666.0
2284,2022-05-30 11:08:05+00:00,7.64
2285,2022-05-30 11:08:06+00:00,7.55
2286,2022-05-30 11:08:07+00:00,-666.0
2287,2022-05-30 11:08:08+00:00,7.53
2288,2022-05-30 11:08:09+00:00,7.53
2289,2022-05-30 11:08:10+00:00,-666.0
2290,2022-05-30 11:08:11+00:00,7.53
2291,2022-05-30 11:08:12+00:00,10.37
2292,2022-05-30 11:08:13+00:00,-666.0
2293,2022-05-30 11:08:14+00:00,12.99
2294,2022-05-30 11:08:15+00:00,12.99
2295,2022-05-30 11:08:16+00:00,-666.0
2296,2022-05-30 11:08:17+00:00,17.07
2297,2022-05-30 11:08:18+00:00,19.9
2298,2022-05-30 11:08:19+00:00,-666.0
2299,2022-05-30 11:08:20+00:00,19.9
2300,2022-05-30 11:08:21+00:00,19.9
2301,2022-05-30 11:08:22+00:00,-666.0
2302,2022-05-30 11:08:23+00:00,24.03
2303,2022-05-30 11:08:24+00:00,24.03
2304,2022-05-30 11:08:25+00:00,-666.0
2305,2022-05-30 11:08:26+00:00,24.03
2306,2022-05-30 11:08:27+00:00,-666.0
2307,2022-05-30 11:08:28+00:00,27.31
2308,2022-05-30 11:08:29+00:00,27.98
2309,2022-05-30 11:08:30+00:00,-666.0
2310,2022-05-30 11:08:31+00:00,27.98
2311,2022-05-30 11:08:32+00:00,-666.0
2312,2022-05-30 11:08:33+00:00,27.98
2313,2022-05-30 11:08:34+00:00,28.73
2314,2022-05-30 11:08:35+00:00,28.73
2315,2022-05-30 11:08:36+00:00,-666.0
2316,2022-05-30 11:08:37+00:00,28.8
2317,2022-05-30 11:08:38+00:00,-666.0
2318,2022-05-30 11:08:39+00:00,28.8
2319,2022-05-30 11:08:40+00:00,28.24
2320,2022-05-30 11:08:41+00:00,-666.0
2321,2022-05-30 11:08:42+00:00,28.24
2322,2022-05-30 11:08:43+00:00,28.24
2323,2022-05-30 11:08:44+00:00,-666.0
2324,2022-05-30 11:08:45+00:00,24.88
2325,2022-05-30 11:08:46+00:00,24.88
2326,2022-05-30 11:08:47+00:00,-666.0
2327,2022-05-30 11:08:48+00:00,24.88
2328,2022-05-30 11:08:49+00:00,19.53
2329,2022-05-30 11:08:50+00:00,-666.0
2330,2022-05-30 11:08:51+00:00,19.53
